timestamp,text,start_time,end_time
"(1880.76, 1898.04)"," One of the conditions that we would like to see that has been triggered by prior modifications that have been made is notification to residents on the day on which, prior to the day that it's occurring, that people are notified.",1880.76,1898.04
"(1898.04, 1906.88)"," So if people are going to be in a stream, they will know that a stream is going to be impounded and the water released.",1898.04,1906.88
"(1907.52, 1912.72)"," That is, it is a very dangerous situation that has occurred in the past. So we would like to have",1907.52,1912.72
"(1913.84, 1918.56)"," some sort of notification to residents, either mailing all the residents or putting a sign on",1913.84,1918.56
"(1918.56, 1923.92)"," the road, something so that people know when these modifications are being made. And that's",1918.56,1923.92
"(1923.92, 1926.06)", really important from just a public safety perspective.,1923.92,1926.06
"(1926.94, 1931.72)", Our second major concern has to do with the berms and lips that are suggested.,1926.94,1931.72
"(1934.62, 1947.52)"," When we talked to Aaron prior to the November Seaworm meeting, he told us that the modification to the grates was going to",1934.62,1947.52
"(1947.52, 1957.06)"," be that the metal sheet, whatever the word is, was going to be put on the grates at a slightly",1947.52,1957.06
"(1957.06, 1967.24)"," lower elevation. So the water would naturally flow there first rather than the higher up in the gates. But instead of doing that,",1957.06,1967.24
"(1967.42, 1972.46)"," AMI is proposing, I suppose, a cheaper solution, which is to put these berms in place. And we",1967.42,1972.46
"(1972.46, 1978.92)"," object to that for a couple of reasons. One, aesthetically, they're just ugly. Two, we don't",1972.46,1978.92
"(1978.92, 1989.0)"," think they're going to work effectively. Particularly, they're vulnerable when the high volumes of rain occur and water rushes down,",1978.92,1989.0
"(1989.0, 1997.0)", those berms are going to be knocked away and the mitigation ineffective.,1989.0,1997.0
"(1997.0, 2007.0)"," So we would like what Dr. Stroud discussed and proposed, and it's in our November testimony.",1997.0,2007.0
"(2007.0, 2010.0)"," We said we applauded that, and it gave us comfort.",2007.0,2010.0
"(2010.0, 2016.0)", But to see Emi completely changing course on this is is alarming.,2010.0,2016.0
"(2016.0, 2022.0)", Specifically specific concerns. whole lava stream which is depicted.,2016.0,2022.0
"(2022.0, 2025.52)", I think that's the first diversion depicted in the staff submittal,2022.0,2025.52
"(2025.52, 2035.12)", um the the um sluice gate hasn't been there since 2018 at least and that's five years and nobody,2025.52,2035.12
"(2035.68, 2042.72)", they if they're gonna put a slew skate back they need to have a uh apply for a permit and that's,2035.68,2042.72
"(2042.72, 2045.7)", apparently what they've done they They're shoehorning the,2042.72,2045.7
"(2045.7, 2053.0)", seaworms order to modify the structure to allow more water to go down to put in a new sluice gate.,2045.7,2053.0
"(2053.0, 2058.32)", That's completely not appropriate. That needs to be dealt with separately. The effect of putting,2053.0,2058.32
"(2058.32, 2067.06)", a sluice gate in would be to raise the amount of water that is essentially impounded before it can flow downstream.,2058.32,2067.06
"(2067.4, 2070.74)", That's the antithesis of what was in your folks' order.,2067.4,2070.74
"(2071.42, 2077.44)"," In addition, you folks need to know that the way it is now, with or without the sluice gate,",2071.42,2077.44
"(2077.98, 2080.8)"," poses a drowning hazard, a significant one.",2077.98,2080.8
"(2081.1, 2086.08)", Just upstream from there is a very nice well-used uh swimming hole and when,2081.1,2086.08
"(2086.08, 2094.24)", waters are high when they come up to sort of the top of the concrete dam what it would there's an,2086.08,2094.24
"(2094.24, 2101.28)", incredible current that's going to drag someone one day down through that hole underwater and,2094.24,2101.28
"(2101.84, 2111.08)", that should not um uh that that situation should not be there. That concrete lip or,2101.84,2111.08
"(2111.08, 2115.86)"," whatever you want to call it needs to be taken out so that there's a channel. Yeah, someone",2111.08,2115.86
"(2115.86, 2120.28)"," could be swept downstream, but at least it's not going to be swept completely underwater",2115.86,2120.28
"(2120.28, 2127.68)"," where they're going to, anyway, it's's a hazard needs to be fixed.",2120.28,2127.68
"(2129.12, 2133.8)", Let's see here.,2129.12,2133.8
"(2150.94, 2152.42)"," The photos that have been provided to you, I believe, did not come and things that need to be removed from the area.",2150.94,2152.42
"(2155.76, 2156.08)"," I'll just, you have a written testimony. I'll leave it at that.",2155.76,2156.08
"(2167.6, 2168.64)", It would help matters a lot if these kinds of issues were discussed in the quarterly meetings that are happening now um uh i don't know why this we had a,2167.6,2168.64
"(2174.8, 2185.0)", short time um for the last meeting but this kind of thing is exactly why we need the quarterly meeting so these issues can be hashed out before coming to you thank you thank you very much. Do we have any other public comment?,2174.8,2185.0
"(2185.0, 2190.0)"," Public test? Okay, no others commissioners.",2185.0,2190.0
"(2190.0, 2205.76)"," Okay, i'm sorry I just like to note for the record, and I just realized that that the Emi written testimony was mislabeled so actually b2 should actually be b1",2190.0,2205.76
"(2206.32, 2210.64)", and b1 should actually be b2 so i apologize i just realized it,2206.32,2210.64
"(2215.44, 2229.92)", okay commissioners aurora okay commissioner meyer uh yes chair thanks very much um a question please uh for emi um it sounds,2215.44,2229.92
"(2229.92, 2240.24)", like emi is ready to proceed with this work immediately and i saw in the in the uh submittals,2229.92,2240.24
"(2240.24, 2246.98)", that uh there was an estimate of about six months to have the majority of these things completed.,2240.24,2246.98
"(2246.98, 2248.38)"," Is that, does that still hold?",2246.98,2248.38
"(2248.38, 2251.44)"," That sounds pretty quick, which is just great",2248.38,2251.44
"(2251.44, 2253.96)"," because you get these in-stream flows,",2251.44,2253.96
"(2253.96, 2257.16)", interim in-stream flows up and running,2253.96,2257.16
"(2257.16, 2259.44)", and have this situation restored.,2257.16,2259.44
"(2260.42, 2263.2)"," But what is the timing right now,",2260.42,2263.2
"(2263.2, 2265.98)", assuming there are no further delays?,2263.2,2265.98
"(2272.6, 2272.82)"," Commissioner Meyer, I would have to defer to the actually EMI folks, and I think they're also available.",2272.6,2272.82
"(2287.2, 2287.76)"," But before that, maybe if I could just reiterate, it kind of depends on what the decision is and what times the permitting is um the the maybe the the thing that takes",2287.2,2287.76
"(2294.16, 2294.72)", but quite a while um but the actual work may not be that long but um we have mark vought also um,2294.16,2294.72
"(2299.2, 2300.08)", on the on the call so he could answer that question thank you ken i understand how the,2299.2,2300.08
"(2306.0, 2311.84)", scope and verbiage of the permits can affect the duration mark uh what do you think oh good morning chair chang yeah commissioners um yeah no i think the timeline we'd put for executing,2306.0,2311.84
"(2311.84, 2316.08)", the construction of this would be six months to a year i think that was what we had originally put,2311.84,2316.08
"(2316.08, 2323.36)", down um but the permitting you know permitting time and weather is always that's always the,2316.08,2323.36
"(2323.36, 2327.0)"," toss-up yeah um just depending about how soon we can get permits and weather is always, that's always the toss up, yeah. Just depending about how soon we can get permits",2323.36,2327.0
"(2327.0, 2329.0)"," and weather permitting, again,",2327.0,2329.0
"(2329.0, 2331.56)"," I think it's important to note that, you know,",2329.0,2331.56
"(2331.56, 2333.76)", those are obstructions to the construction.,2331.56,2333.76
"(2335.12, 2335.96)", Thank you.,2335.12,2335.96
"(2335.96, 2337.72)", I guess it's good we're heading into a drier season,2335.96,2337.72
"(2337.72, 2338.56)", at this point.,2337.72,2338.56
"(2339.96, 2340.8)", Aurora.,2339.96,2340.8
"(2340.8, 2341.64)", In terms of the work.,2340.8,2341.64
"(2341.64, 2344.84)", I have a question for Dr. Strzok,2341.64,2344.84
"(2344.84, 2346.76)", or stream protection and management.,2344.84,2346.76
"(2349.02, 2350.6)", It's a lot of technical information.,2349.02,2350.6
"(2350.6, 2352.56)"," I was wondering if a couple of things,",2350.6,2352.56
"(2352.56, 2354.88)", given the testimony from Sierra Club,2352.56,2354.88
"(2357.68, 2362.5)"," and some of the comments from East Maui,",2357.68,2362.5
"(2362.5, 2364.3)", when is the next meeting?,2362.5,2364.3
"(2364.3, 2366.0)", It sounds like this was not brought up,2364.3,2366.0
"(2366.0, 2369.12)", in the existing structures for dialogue.,2366.0,2369.12
"(2369.12, 2372.08)"," And I don't wanna, last thing I wanna do is like,",2369.12,2372.08
"(2372.08, 2374.08)", I've seen the diversions for three minutes.,2372.08,2374.08
"(2374.08, 2376.9)"," You know, we don't wanna be micromanaging it from Honolulu.",2374.08,2376.9
"(2376.9, 2381.5)", So like what happened last meeting,2376.9,2381.5
"(2381.5, 2384.48)", and when is the next opportunity,2381.5,2384.48
"(2384.48, 2386.24)", for hashing out some of these,2384.48,2386.24
"(2387.52, 2388.32)", understandings,2387.52,2388.32
"(2392.88, 2399.68)", i'm sorry i'm trying to i try to call the exact date of the last meeting but um you know i think,2392.88,2399.68
"(2399.68, 2405.44)", being our first meeting given that this responsibility to host these quarterly meetings transferred from,2399.68,2405.44
"(2405.44, 2412.56)", basically transferred from us to um from land division to to the commission um that this being,2405.44,2412.56
"(2412.56, 2418.64)", our first meeting was really kind of more just um getting to understand who um the players were and,2412.56,2418.64
"(2418.64, 2429.36)", and um you know um kind of getting updates from all the participating agencies and the general public.,2418.64,2429.36
"(2430.52, 2434.64)"," So, yeah, as I mentioned earlier, we sent out the acknowledgement letter on March 3rd to",2430.52,2434.64
"(2435.24, 2441.34)", East Maui Irrigation Company for the two diversions. We had the East Maui quarterly,2435.24,2441.34
"(2441.34, 2445.06)"," meeting two weeks later. So at that time, the applications were available",2441.34,2445.06
"(2445.06, 2447.04)", on our website and it was mentioned during the meeting,2445.06,2447.04
"(2447.04, 2452.04)", that the applications had been submitted.,2447.04,2452.04
"(2454.04, 2456.84)", So I apologize that it was an oversight on our part,2454.04,2456.84
"(2456.84, 2459.7)", that we didn't specifically go into the nature,2456.84,2459.7
"(2459.7, 2462.64)"," of the applications, but really that wasn't the focus",2459.7,2462.64
"(2462.64, 2463.6)", of the meeting at the time.,2462.64,2463.6
"(2463.6, 2468.82)", It was kind of just our first meeting and kind of an orientation to get to to know one another um in that space,2463.6,2468.82
